id,target_name_ar,sentence,subject,relation,object,evidence,split
483,محمد براك عبدالمحسن محمد المطير,وزير انس الصالح (سبتمبر 2020) تصويت فتح باب ما يستجد من اعمال (تعديل النظام الانتخابي) مجلس الامه 2020 اشترك محمد المطير مع بتقديم استجواب الا رييس مجلس الوزراء صباح الخالد الحمد الصباح من محور واحد فقط وهو الانتقاييه في تطبيق القانون,,,,,
484,محمد براك عبدالمحسن محمد المطير,"30/09/2022"" في 2022-12-02 ""كونا : مجلس الامه ينتخب محمد براك المطير نايبا لرييس المجلس للفصل التشريعي ال17",,,,,
485,محمد براك عبدالمحسن محمد المطير,"07/06/2023"" في 2023-09-23 ""كونا : مجلس الامه ينتخب محمد براك المطير نايبا لرييس المجلس للفصل التشريعي ال17",,,,,
486,محمد براك عبدالمحسن محمد المطير,"10/05/2024"" في 2024-05-11 2024-05-10 محمد براك عبد المحسن محمد المطير 2020-1-22 علا موقع محمد براك المطير 31 يوليو 2019 علا موقع انشطه نواب الدايره الثالثه وتصويتهم علا اهم القضايا",,,,,
487,محمد براك عبدالمحسن محمد المطير,"محمد براك المطير"" راقب50 في 2020-10-26 2020-10-26 ""اداء ال",,,,,
488,صالح ذياب وصل الله منير المطيري,الموسوعه الحره صالح ذياب المطيري معلومات شخصيه اسم الولاده الميلاد 27 مايو 1971 (العمر 54 سنه) الجنسيه الديانه مسلم الحياه العمليه التعلم طبيب,,,,,
489,حنان  الشمالي,ومساعدته للتدريب الميداني الدكتوره حنان الشمالي,,,,,
490,حنان  الشمالي,وعضو هييه التدريس الدكتوره حنان الشمالي,,,,,
491,حمد خليفة الحميدة,الموسوعه الحره حمد خليفه الحميده مناصب معلومات شخصيه اسم الولاده حمد خليفه الحميده العازمي الميلاد 1916 تاريخ الوفاه 20 فبراير 1981 (65 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل قبلي تعديل مصدري تعديل حمد خليفه الحميده العازمي,,,,,
492,فيصل جاسم عبدالله القضيبي,( مارس 2020 ) فيصل القضيبي معلومات شخصيه اسم الولاده فيصل جاسم عبدالله القضيبي مكان الميلاد الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
493,فيصل جاسم عبدالله القضيبي,تعديل فيصل جاسم عبد الله القضيبي مواليد دوله الكويت,,,,,
494,لطيفه  المطيري,"محاضره ""المرونه النفسيه"" لموظفي الهييه الاخبار محاضره ""المرونه النفسيه"" لموظفي الهييه 2019/04/22 نظمت اداره التطوير والتدريب التابعه لقطاع الماليه والاداريه بالهييه بالتعاون مع مكتب الانماء الاجتماعي محاضره ""المرونه النفسيه"" للموظفين حاضر فيها لطيفه المطيري وبحضور علي مروي نايب المدير لقطاع الماليه والاداريه وجابر عباس الابراهيم مدير اداره التطوير والتدريب",,,,,
495,لطيفه  المطيري,والدكتور محمد الدوسري من اداره الطب الرياضي عرفت لطيفه المطيري مفهوم المرونه النفسيه والمهارات المستخدمه لكيفيه حل المشكلات واداره الازمات واهميه اتخاذ القرارات ونتايجها بالاضافه لمهاره الحوار والتحدث,,,,,
496,عبدالعزيز عبدالله الصرعاوي,"1/4/2009 __________________ ""وتلك الايام نداولها بين الناس"" مشاهده ملفه الشخصي زياره موقع IE المفضل البحث عن المشاركات التي كتبها IE # 2 01-04-2009, 01:40 AM سعدون باشا عضو متميز تاريخ التسجيل: Sep 2008 الدوله: دوله الكويت المشاركات: 788 اتا ليكمل مسيره والده رحمه الله عادل عبدالعزيز عبدالله الصرعاوي من مواليد 1962 يحمل بكالوريوس محاسبه وعضو مجلس الامه 2003 و2006 التعديل الاخير تم بواسطه سعدون باشا",,,,,
497,شوق العنزي,مضيفا انه تم التعرف علا جثه المجني عليها الملقبه ب شوق العنزي وبين انه تم القبض علا الجاني تولد 2003 بعد ان تمكن من الهرب الا محافظه الانبار وقالت وسايل اعلام عراقيه,,,,,
498,احمد ايمن احمد عثمان,واكد العميد ايمن احمد عثمان لسودان تربيون ان ولايات: الخرطوم والنيل الابيض والجزيره الان خاليه من مليشيات الدعم السريع بعد ان استعاد الجيش السيطره علا جبل الاولياء,,,,,
499,جاسم إسماعيل جمعة,"^ ""وفاه السفير والنايب السابق جاسم اسماعيل الياسين",,,,,
500,جاسم إسماعيل جمعة,الموسوعه الحره جاسم اسماعيل جمعه مناصب نايب في مجلس الامه الكويتي 1971,,,,,
501,جاسم إسماعيل جمعة,1975 الانتخابات انتخابات مجلس الامه الكويتي 1971 معلومات شخصيه اسم الولاده جاسم اسماعيل جمعه الياسين الميلاد 1 يناير 1938 مدينه الكويت الوفاه 11 فبراير 2023 (85 سنه) 1 مدينه الكويت مواطنه الكويت الديانه مسلم الحياه العمليه المدرسه الام جامعي المهنه سياسي,,,,,
502,جاسم إسماعيل جمعة,تعديل جاسم اسماعيل جمعه الياسين ( 1938,,,,,
503,جاسم إسماعيل جمعة,"مراجع عدل ^ ""وفاه السفير والنايب السابق جاسم اسماعيل الياسين",,,,,
504,خالد ال بن علي,فريقنا السيد / عبدالله النفيسي رييس مجلس الاداره السيد / نبيل عبداللطيف النصف نايب رييس مجلس الاداره السيد / خالد ال بن علي المدير العام السيد / احمد عزمي مدير الشوون الماليه والاداريه علاماتنا التجاريه Euro Vanille لوتوسا Beaufor Tiptree Sonneveld Mc Queen Ronnefeldt Ponthier Pons Camp Angus Beef Carma Bel Normande Acqua Panna Naarmann la Corvinia De Cecco Danaeg,,,,,
505,راشد سيف راشد الحجيلان,الموسوعه الحره راشد سيف الحجيلان مناصب معلومات شخصيه الميلاد 1936 مواطنه الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
506,عبدالعزيز  بودستور,منها اربع من وزاره الاعلام وهم مدير المصنفات الفنيه عبدالعزيز بودستور,,,,,
507,عسكر عويد عسكر بقان العنزي,الموسوعه الحره مناصب معلومات شخصيه اسم الولاده عسكر عويد عسكر بقان العنزي تاريخ الميلاد 1971 (العمر 54-55) مواطنه الكويت الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
508,عسكر عويد عسكر بقان العنزي,تعديل عسكر عويد عسكر بقان العنزي ( 1971 -),,,,,
509,عسكر عويد عسكر بقان العنزي,المرشح والنايب السابق عسكر عويد عسكر بقان العنزي المرشح والنايب السابق عسكر عويد عسكر بقان العنزي المصور : غازي قفاف,,,,,
