id,target_name_ar,sentence,subject,relation,object,evidence,split,pep_sentence
543,بخيت شبيب بخيت الرشيدي,25 ديسمبر 2018 العاهل صباح الاحمد الجابر الصباح رييس الوزراء جابر مبارك الحمد الصباح عصام عبد المحسن المرزوق خالد الفاضل معلومات شخصيه اسم الولاده بخيت شبيب بخيت الرشيدي الميلاد (العمر 69 سنه) مدينه الكويت,,,,,,False
544,بخيت شبيب بخيت الرشيدي,25 ديسمبر 2018 العاهل صباح الاحمد الجابر الصباح رييس الوزراء جابر مبارك الحمد الصباح عصام عبد المحسن المرزوق خالد الفاضل معلومات شخصيه اسم الولاده بخيت شبيب بخيت الرشيدي الميلاد (العمر 69 سنه) مدينه الكويت الكويت الجنسيه كويتي تعديل مصدري,,,,,,False
545,بخيت شبيب بخيت الرشيدي,الرييسيه / الاشخاص / بخيت شبيب بخيت الرشيدي بخيت شبيب بخيت الرشيدي العايله الرشيدي القبيله الرشايده المشاركات في الحكومه الحكومه الوزاره الحكومه 35 وزاره الكهرباء والماء والطاقه المتجدده وزير الكهرباء و الماء وزاره النفط وزير النفط,,,,,,True
546,بخيت شبيب بخيت الرشيدي,"بخيت شبيب بخيت الرشيدي وزير النفط ووزير الكهرباء والماء اثناء ادايه اليمين الدستوريه امام سمو امير البلاد بخيت شبيب بخيت الرشيدي وزير النفط ووزير الكهرباء والماء اثناء ادايه اليمين الدستوريه امام سمو امير البلاد المصور : الديوان الاميري 12 ديسمبر, 2017 اغلاق",,,,,,True
547,بخيت شبيب بخيت الرشيدي,ترددت انباء عن قبول استقاله وزير النفط ووزير الكهرباء والماء المهندس بخيت شبيب بخيت الرشيدي,,,,,,True
548,عبدالله فالح رجعان راعي الفحماء,النايب عبدالله فالح رجعان راعي الفحماء النايب عبدالله فالح رجعان راعي الفحماء المصور : ارشيف,,,,,,True
549,صياح شليع صياح ابو شيبة,الموسوعه الحره معلومات شخصيه اسم الولاده صياح شايع صياح ابو شيبه الميلاد 1950 (العمر 76 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب قبلي مستقل تعديل مصدري تعديل صياح شايع صياح ابو شيبه المطيري من مواليد دوله الكويت في عام 1950,,,,,,True
550,عبدالله الديحاني,30 ابريل بحضور وكيل وزاره الداخليه الفريق عصام النهام شيعت شهيد الواجب وكيل عريف عبدالله الديحاني شيعت وزاره الداخليه اليوم الجمعه الموافق 2021/4/30,,,,,,False
551,عبدالله الديحاني,Tاصدر وزير التربيه جلال الطبطبايي عددا من القرارات الوزاريه تضمنت قرارا يقضي بالغاء تكليف منصور عبدالله الديحاني كوكيل لوزاره التربيه اعتبارا من امس الاثنين مع نقله من العمل مديرا عاما لمنطقه العاصمه التعليميه بقطاع التعليم العام للعمل مديرا عاما بمنطقه الاحمدي التعليميه,,,,,,False
552,سعد زنيفر سعد علي العازمي,6 ديسمبر 2011 الانتخابات انتخابات مجلس الامه الكويتي 2009 معلومات شخصيه اسم الولاده سعد زنيفر سعد علي العازمي تاريخ الميلاد سنه 1950 الوفاه 6 ابريل 2023 (72-73 سنه) 1 لندن مواطنه الكويت الكنيه ابو راشد الديانه الاسلام الحياه العمليه المهنه سياسي اللغات العربيه الخدمه العسكريه الفرع المعارك والحروب حرب اكتوبر تعديل مصدري,,,,,,True
553,سعد زنيفر سعد علي العازمي,مع الحكومه وفاته توفي سعد زنيفر في احد مستشفيات لندن بعد صراع مع المرض عن عمر ناهز 73 عاما,,,,,,False
554,منال عبود,"27 ابريل 2017 03:00 ص المرشحه منال عبود لعموديه قريه صنصفط فيسبوك واتساب المنوفيه _ محمد فتحي علا غرار ما فعلته ناهد عبد الحميد مصطفا اسماعيل لاشين"" وشهرتها "" ناهد لاشين"" 39 عاما",,,,,,True
555,منال عبود,"والتا تقدمت باوراق ترشيحها منذ 3 سنوات تقدمت امراه اخرا من محافظه المنوفيه وها منال مبروك عبود غانم وشهرتها"" منال عبود ""والبالغه من العمر 40 عاما باوراق ترشحها علا منصب العموديه لقريه صنصفط التابعه لمركز منوف بمحافظه المنوفيه لكا تكون اول سيده تترشح لمنصب العموديه علا مستوا محافظه المنوفيه منذ اعلان الترشيح للمنصب علا مدار التاريخ",,,,,,True
556,منال عبود,المرشحه منال عبود لعموديه قريه صنصفط مدير مكتب اليوم السابع بالمنوفيه مع المرشحه مدير مكتب اليوم السابع بالمنوفيه مع المرشحه للعموديه بقربه صنصفط المنوفيه اخبار المنوفيه العمده العموديه محافظه المنوفيه منصب العموديه تابعوا اخر اخبار اليوم السابع عبر Google News اشترك في قناه اليوم السابع علا واتساب الموضوعات المتعلقه اسره اول سيده تترشح لمنصب العموديه بالشرقيه تحرر محضرا بغيابها الثلاثاء,,,,,,False
557,يزن حمد,"""يزن حمد مطلق يخضع لعمليه قلب طاريه في مركز الملكه علياء لامراض وجراحه القلب""",,,,,,False
558,يزن حمد,عين الاعسم افخم لقاء بالتاريخ حرب رسمي مهرجان علي فقهاء سنجل ماستركاسيت مده الفيديو: 20:51 دحيه حربيه صحبتنا زعامه وجاهه يزن حمدان و م,,,,,,False
559,يزن حمد,عين الاعسم ويزن حمدان حرقو الاخضر واليابس مهرجان توفيق البزار سردا مده الفيديو: 21:31 اجمل دحيه 2019 م,,,,,,False
560,يزن حمد,عين الاعسم يزن حمدان يا ويلي ليله خطبتها مده الفيديو: 11:14 ملك الدحيه م,,,,,,False
561,يزن حمد,عين الاعسم والفنان يزن حمدان من اقوا الدحيات اكشن العريس توفق البزار 2023 مده الفيديو: 38:14 دحيه م,,,,,,False
562,يزن حمد,عين الاعسم و يزن حمدان كامله مده الفيديو: 28:57 دحيه يا قلبي الله لا يردك الفنانين م,,,,,,False
563,يزن حمد,عين الاعسم ويزن حمدان نار مهرجان امير شقيقات جبع مده الفيديو: 22:14 يا ويلي ليله حناها الفنانين م,,,,,,False
