id,target_name_ar,sentence,subject,relation,object,evidence,split
2264,أحمد نواف الأحمد الجابر الصباح,سمو ولي العهد الشيخ صباح خالد الحمد الصباح حفظه الله يتلقا اتصالا هاتفيا من فخامه الرييس دونالد ترامب رييس الولايات المتحده الامريكيه الصديقه اطمان خلاله فخامته علا دوله الكويت وقيادتها وشعبها الكريم بعد الهجوم الايراني السافر الذي استهدف الاراضي الكويتيه,,,,,
2265,حمد عبدالوهاب حمد العدواني,سمو ولي العهد الشيخ صباح خالد الحمد الصباح حفظه الله يتلقا اتصالا هاتفيا من فخامه الرييس دونالد ترامب رييس الولايات المتحده الامريكيه الصديقه اطمان خلاله فخامته علا دوله الكويت وقيادتها وشعبها الكريم بعد الهجوم الايراني السافر الذي استهدف الاراضي الكويتيه,,,,,
2266,سالم مثيب أحمد مثيب الأذينة,الموسوعه الحره سالم الاذينه وزيرا الكهرباء والماء والاعلام والمواصلات في المنصب 2011,,,,,
2267,سالم مثيب أحمد مثيب الأذينة,2012 العاهل صباح الاحمد الجابر الصباح رييس الوزراء جابر مبارك الحمد الصباح بدر الشريعان عبد العزيز الابراهيم معلومات شخصيه اسم الولاده سالم مثيب الاذينه العازمي الميلاد 1968 (العمر 58 سنه) مدينه الكويت الجنسيه كويتي الحياه العمليه المدرسه الام بكالوريوس في هندسه الالكترونيات تعديل مصدري,,,,,
2268,سالم مثيب أحمد مثيب الأذينة,تعديل سالم مثيب الاذينه العازمي مواليد 1968 وزير كويتي سابق,,,,,
2269,سالم مثيب أحمد مثيب الأذينة,ورييس الهييه العامه للاتصالات السابق,,,,,
2270,سالم مثيب أحمد مثيب الأذينة,شغل منصب رييس الهييه العامه للاتصالات وتقنيه المعلومات بدرجه وزير من سنه 2014 الا 2022م 2 انظر ايضا بدر الشريعان عبد الله عبد المحسن الشرهان المراجع ^ سالم مثيب احمد مثيب الاذينه نسخه محفوظه 27 سبتمبر 2015 علا موقع واي باك مشين ^ جريده النهار :: الاولا :: الاذينه رييسا لهييه الاتصالات :: :: 28/10/2014 نسخه محفوظه 04 مارس 2016 علا موقع واي باك مشين بوابه اعلام بوابه الكويت مجلوبه من « https://ar,,,,,
2271,سالم مثيب أحمد مثيب الأذينة,فاز المناصب الحكوميه الحكومه 33: 2013 اغسطس,,,,,
2272,سالم مثيب أحمد مثيب الأذينة,وزير الدوله للشوون البلديه كونا الحكومه 32: 2012 ديسمبر,,,,,
2273,سالم مثيب أحمد مثيب الأذينة,الرييسيه / الاشخاص / سالم مثيب احمد مثيب الاذينه سالم مثيب احمد مثيب الاذينه الطايفه سني العايله الاذينه القبيله العوازم الم,,,,,
2274,سالم مثيب أحمد مثيب الأذينة,شاركات في الحكومه الحكومه الوزاره الحكومه 33 (1) وزاره الدوله للشوون البلديه,,,,,
2275,سالم مثيب أحمد مثيب الأذينة,وزير الدوله للشوون البلديه وزاره الدوله لشوون الاسكان والتطوير العمراني,,,,,
2276,سالم مثيب أحمد مثيب الأذينة,وزير الدوله لشوون الاسكان الحكومه 32 وزاره الدوله لشوون الاسكان والتطوير العمراني,,,,,
2277,سالم مثيب أحمد مثيب الأذينة,وزير الاسكان الحكومه 31 وزاره الشوون الاجتماعيه,,,,,
2278,سالم مثيب أحمد مثيب الأذينة,وزير الشوون الاجتماعيه المواصلات الحكومه 30 وزاره الشوون الاجتماعيه,,,,,
2279,سالم مثيب أحمد مثيب الأذينة,وزير الشوون الاجتماعيه الحكومه 29 وزاره الكهرباء والماء والطاقه المتجدده,,,,,
2280,سالم مثيب أحمد مثيب الأذينة,وزير الكهرباء و الماء الحكومه 28 وزاره الاعلام والثقافه,,,,,
2281,سالم مثيب أحمد مثيب الأذينة,وزير المواصلات بالوكاله وزاره الكهرباء والماء والطاقه المتجدده,,,,,
2282,سالم مثيب أحمد مثيب الأذينة,شاركات في الانتخابات ومجالس الامه الانتخابات الدايره الترتيب عدد الاصوات النتيجه مجلس الامه 2008 الدايره الاولا 2008 16 4816 خسر,,,,,
2283,سالم مثيب أحمد مثيب الأذينة,ثنيان علي ثنيان صالح الاذينه حزام خليف الاذينه حمد محمد مثيب الاذينه سالم مثيب احمد مثيب الاذينه وزير علي ثنيان صالح الاذينه نايب مرضي عبدالله راضي الاذينه نايب Comments & Questions Michael Herb,,,,,
2284,سالم مثيب أحمد مثيب الأذينة,ثنيان علي ثنيان صالح الاذينه حزام خليف الاذينه حمد محمد مثيب الاذينه سالم مثيب احمد مثيب الاذينه وزير علي ثنيان صالح ال,,,,,
2285,خضير عقله صياد سحيمان العنزي,الموسوعه الحره خضير العنزي معلومات شخصيه مواطنه الكويت الديانه الاسلام مناصب الحياه العمليه المهنه سياسي تعديل مصدري,,,,,
2286,خضير عقله صياد سحيمان العنزي,نايب سابق في مجلس الامه الكويتي عن الحركه الدستوريه الاسلاميه شارك في انتخابات مجلس الامه الكويتي 2006 في الدايره التاسعه عشر,,,,,
2287,خضير عقله صياد سحيمان العنزي,وحصل علا المركز الثاني برصيد 2591 صوت وفاز بالانتخابات 1,,,,,
2288,خضير عقله صياد سحيمان العنزي,وشارك في انتخابات مجلس الامه الكويتي 2008 في الدايره الرابعه,,,,,
2289,خضير عقله صياد سحيمان العنزي,وحصل علا المركز العشرين برصيد 2207 صوت وخسر الانتخابات,,,,,
2290,خضير عقله صياد سحيمان العنزي,خضير العنزي مواضيع : 19 خضير العنزي خضير عقله صياد سحيمان العنزي,,,,,
2291,خضير عقله صياد سحيمان العنزي,نايب سابق في مجلس الامه الكويتي عن الحركه الدستوريه الاسلاميه,,,,,
2292,خضير عقله صياد سحيمان العنزي,الخدمات الالكترونيه الخاصه بالانتخابات النتايج التفصيليه لانتخابات مجلس الامه 01/12/2012,,,,,
